7	8	25.40275707
8	8	123.4181456
9	8	15.4448687
10	8	98.06033428
1	9	357.1736812
2	9	206.2196749
3	9	276.9081921
4	9	199.8269636
5	9	342.1872365
6	9	299.2486099
7	9	224.0531473
8	9	167.6999821
9	9	186.1980039
10	9	129.3966069
1	10	290.5585707
2	10	158.4135879
3	10	360.8378662
4	10	316.1402057
5	10	322.363238
6	10	342.288826
7	10	200.7379649
8	10	301.2506991
9	10	146.937585
10	10	227.881977
1	11	29.26557325
2	11	43.33560208
3	11	89.61341438
4	11	195.3415366
5	11	24.86780967
6	11	69.60014939
7	11	30.56904726
8	11	144.1215853
9	11	50.05172263
10	11	100.6711774
1	12	108.5447734
2	12	87.2729847
3	12	64.26512608
4	12	33.24961497
5	12	105.9537893
6	12	75.91415073
7	12	73.66717381
8	12	15.69364525
9	12	86.4949232
10	12	22.46256603
1	13	154.931076
2	13	95.81891087
3	13	134.6531627
4	13	114.8221226
5	13	138.2186326
6	13	135.3765024
7	13	89.17883657
8	13	97.48614243
9	13	92.7453479
10	13	77.69552534
1	14	117.0844839
2	14	71.76068302
3	14	108.8441986
4	14	95.0534177
5	14	116.1965577
6	14	112.5170402
7	14	69.89704721
8	14	81.1015891
9	14	65.87410695
10	14	68.26921731
1	15	77.33947137
2	15	46.48766144
3	15	171.7944218
4	15	377.5797806
5	15	69.44613493
6	15	161.4365979
7	15	40.51655374
8	15	257.9791399
9	15	65.39163442
10	15	218.8734728
1	16	33.82565991
2	16	13.88402917
3	16	66.77230353
4	16	103.9641588
5	16	39.47989771
6	16	60.13523715
7	16	21.38259204
8	16	100.2609853
9	16	14.78718383
10	16	67.82402473
1	17	217.0876572
2	17	197.4060917
3	17	41.78322178
4	17	243.4807679
5	17	166.7631132
6	17	81.8145292
7	17	186.7433694
8	17	144.0296064
9	17	228.8439169
10	17	139.7726467
1	18	153.7019732
2	18	92.55081631
3	18	186.8989802
4	18	152.5566763
5	18	160.9623329
6	18	166.1570952
7	18	106.9725114
8	18	149.3535165
9	18	91.62789777
10	18	127.0390875
1	19	192.7071216
2	19	173.2596023
3	19	65.83779995
4	19	371.7535916
5	19	147.48368
6	19	51.49944978
7	19	142.8800291
8	19	199.4506879
9	19	175.0841674
10	19	168.4788942
1	20	44.33481637
2	20	64.92192946
3	20	65.84085293
4	20	177.7942825
5	20	22.07111734
6	20	39.32308523
7	20	52.29383966
8	20	120.0569596
9	20	72.36431455
10	20	109.3004639
1	21	138.7567067
2	21	94.2087119
3	21	145.5581621
4	21	359.7752581
5	21	104.4081389
6	21	127.93769
7	21	68.27501753
8	21	246.0022285
9	21	123.8120178
10	21	208.5006045
1	22	71.40921642
2	22	44.99745987
3	22	184.2199448
4	22	319.047003
5	22	84.76242405
6	22	156.8663451
7	22	63.55542392
8	22	264.9886344
9	22	49.50860845
10	22	196.8099828
1	23	118.728589
2	23	116.0509589
3	23	19.01893834
4	23	169.1798146
5	23	106.6546616
6	23	30.70293784
7	23	102.8420638
8	23	102.4841353
9	23	133.7657912
10	23	99.58578057
1	24	87.63610656
2	24	58.09356925
3	24	102.6431595
4	24	90.57376216
5	24	81.68009608
6	24	91.8269961
7	24	58.86298427
8	24	78.80844657
9	24	45.36796161
10	24	76.16479921
1	25	94.70011497
2	25	79.04174505
3	25	74.92931178
4	25	217.0140168
5	25	56.09874133
6	25	54.13179941
7	25	58.33803375
8	25	140.2272738
9	25	97.19581637
10	25	125.7169021
;		

param Dmax:=		
35
;		

param Cmin:=
60.11%
;
