8	2	189.6524856
9	2	197.773803
10	2	273.4191176
1	3	88.68354888
2	3	42.06685692
3	3	21.63491434
4	3	97.54569063
5	3	112.5185292
6	3	76.07089094
7	3	94.14941604
8	3	114.7884064
9	3	98.88706506
10	3	61.79280173
1	4	262.3487911
2	4	157.4138712
3	4	109.5216881
4	4	394.1700868
5	4	356.3896972
6	4	274.9855537
7	4	301.3739422
8	4	381.8416389
9	4	351.2346083
10	4	187.6909671
1	5	35.33907764
2	5	77.95374335
3	5	85.76177085
4	5	157.5865103
5	5	91.2242391
6	5	82.31939135
7	5	90.42923863
8	5	90.22463361
9	5	156.2069578
10	5	68.99477242
1	6	212.0742896
2	6	111.5998325
3	6	126.6296611
4	6	132.9508852
5	6	253.6210919
6	6	109.3418192
7	6	161.7487385
8	6	240.3262702
9	6	133.8697853
10	6	106.7068501
1	7	62.35536802
2	7	155.4109759
3	7	204.7009956
4	7	246.1851335
5	7	78.78954997
6	7	98.6944619
7	7	100.1695168
8	7	72.5980746
9	7	223.986044
10	7	108.9635468
1	8	98.63515107
2	8	185.7128857
3	8	234.747975
4	8	191.0013633
5	8	20.14979907
6	8	117.9370607
7	8	101.2228745
8	8	27.52132285
9	8	181.7374516
10	8	144.4878121
1	9	80.52886949
2	9	68.87756293
3	9	80.86689742
4	9	21.15882985
5	9	74.88544924
6	9	39.65051671
7	9	36.08679023
8	9	61.50191247
9	9	10.89814003
10	9	51.57355031
1	10	53.81601693
2	10	78.78317375
3	10	95.20813411
4	10	78.96409421
5	10	19.05050035
6	10	50.03385667
7	10	40.87680816
8	10	18.14617732
9	10	70.20417467
10	10	59.93471053
1	11	88.73807781
2	11	45.24140246
3	11	46.27250729
4	11	40.49866485
5	11	99.73518967
6	11	49.56091567
7	11	59.57846484
8	11	96.95454895
9	11	39.43112268
10	11	44.31731675
1	12	144.1442446
2	12	107.3809213
3	12	139.5102508
4	12	98.25173966
5	12	169.7767031
6	12	46.92188359
7	12	70.49501675
8	12	152.3863531
9	12	81.18771329
10	12	72.100325
1	13	144.7919709
2	13	127.640751
3	13	157.3486483
4	13	62.62732546
5	13	129.8959585
6	13	58.73721527
7	13	57.44931371
8	13	107.4268617
9	13	42.21303423
10	13	99.41618857
1	14	116.8269346
2	14	193.5590388
3	14	233.8786746
4	14	214.832563
5	14	62.56720368
6	14	117.7438365
7	14	72.44661652
8	14	49.15909052
9	14	222.7019204
10	14	148.7632663
1	15	111.3990854
2	15	164.6363998
3	15	192.6539857
4	15	160.276643
5	15	49.98938849
6	15	98.79507361
7	15	74.56203035
8	15	51.25640822
9	15	121.8535696
10	15	129.2054691
1	16	99.28999698
2	16	150.517228
3	16	188.6026
4	16	172.6286267
5	16	52.67060015
6	16	87.30443942
7	16	51.81678338
8	16	45.65929363
9	16	151.9786657
10	16	110.9574257
1	17	134.1228216
2	17	126.3979647
3	17	166.6461483
4	17	91.17447833
5	17	103.9563993
6	17	52.30628798
7	17	27.24328068
8	17	97.24218335
9	17	71.36263349
10	17	95.5842326
1	18	150.9195215
2	18	251.0008505
3	18	287.9425621
4	18	298.4302221
5	18	39.68183534
6	18	196.8978824
7	18	157.6506947
8	18	56.32467116
9	18	281.7054159
10	18	239.2244324
1	19	350.1832231
2	19	253.4162395
3	19	243.2588816
4	19	66.59244961
5	19	374.9266704
6	19	211.1485332
7	19	218.7911159
8	19	315.7300679
9	19	106.0542305
10	19	225.2379518
1	20	172.5282149
2	20	68.20241744
3	20	102.3364598
4	20	166.9150749
5	20	272.4095949
6	20	115.5887268
7	20	164.754618
8	20	239.8870164
9	20	175.6233185
10	20	76.08678951
1	21	175.7842597
2	21	194.8936581
3	21	225.4863579
4	21	97.74166146
5	21	153.3948512
6	21	112.4576191
7	21	74.998759
8	21	141.8081284
9	21	72.94107051
10	21	160.6443535
1	22	41.17973317
2	22	101.4380592
3	22	107.102795
4	22	205.8542936
5	22	98.19026974
6	22	102.6268108
7	22	127.453345
8	22	103.5624624
9	22	192.6316884
10	22	96.24970333
1	23	179.371818
2	23	75.28342979
3	23	53.48055628
4	23	294.8157726
5	23	285.0581517
6	23	180.2779682
7	23	225.7034106
8	23	298.9520522
9	23	287.2487078
10	23	117.3305802
1	24	212.4507873
2	24	69.75172279
3	24	115.2582983
4	24	208.4533348
5	24	315.2941661
6	24	135.8101569
7	24	187.9473014
8	24	288.764052
9	24	225.1020735
10	24	70.8797009
1	25	106.7240914
2	25	180.6820721
3	25	223.4889463
4	25	247.986224
5	25	65.83128239
6	25	97.5494485
7	25	67.72432688
8	25	50.68109577
9	25	213.7506004
10	25	147.7496484
;		

param Dmax:=		
35
;		

param Cmin:=
54.73%
;
