7	1	221.3679385
8	1	265.352264
9	1	431.8291451
10	1	315.6436605
1	2	242.5106502
2	2	314.8406651
3	2	139.6003006
4	2	96.9333712
5	2	227.7449342
6	2	85.54592295
7	2	189.839252
8	2	218.9440335
9	2	310.50997
10	2	248.8410201
1	3	157.1422188
2	3	130.5662551
3	3	22.74208993
4	3	92.30879471
5	3	127.5885803
6	3	21.37232232
7	3	109.5236421
8	3	68.14500437
9	3	123.2577725
10	3	95.18962788
1	4	110.3930771
2	4	132.1873061
3	4	91.91605154
4	4	30.2653897
5	4	117.6871427
6	4	65.38059434
7	4	96.2737051
8	4	125.1053286
9	4	152.7584181
10	4	127.0633461
1	5	53.11519216
2	5	35.69543514
3	5	69.64525186
4	5	83.52183176
5	5	26.46609993
6	5	84.85755856
7	5	29.48183449
8	5	52.05682947
9	5	71.78242107
10	5	46.46318923
1	6	160.0836945
2	6	270.9565227
3	6	203.3614633
4	6	133.7608527
5	6	152.2195724
6	6	204.8414639
7	6	76.63986268
8	6	225.483837
9	6	349.5266105
10	6	275.970809
1	7	30.92424641
2	7	59.34518597
3	7	106.0119045
4	7	87.17730353
5	7	18.87249818
6	7	113.9014809
7	7	40.40688221
8	7	86.12094237
9	7	88.30360582
10	7	86.31561307
1	8	343.4032779
2	8	297.0194544
3	8	56.4788517
4	8	190.6308011
5	8	318.3905673
6	8	33.59261674
7	8	243.3179004
8	8	173.8208987
9	8	315.79957
10	8	219.6257407
1	9	247.1716326
2	9	71.91297963
3	9	186.7728219
4	9	274.3500434
5	9	153.5326872
6	9	240.4337708
7	9	168.1687761
8	9	82.02851811
9	9	109.1133399
10	9	39.34129189
1	10	168.7192076
2	10	106.4871379
3	10	43.43175333
4	10	134.0255372
5	10	134.4656429
6	10	87.93288606
7	10	122.2116905
8	10	35.57569221
9	10	120.8971982
10	10	75.31299631
1	11	108.5372634
2	11	215.7058525
3	11	184.3430593
4	11	84.17887084
5	11	139.2634715
6	11	185.0884854
7	11	85.80963327
8	11	235.4914959
9	11	286.6483013
10	11	225.9826439
1	12	76.37261254
2	12	66.98815989
3	12	39.80037124
4	12	62.36405354
5	12	57.67982092
6	12	55.84992242
7	12	44.44158127
8	12	35.84064214
9	12	78.49951712
10	12	48.27128143
1	13	117.319435
2	13	106.2434542
3	13	15.50989514
4	13	71.90513
5	13	113.2785642
6	13	28.02039452
7	13	86.02221777
8	13	51.92607978
9	13	117.6452969
10	13	78.12558519
1	14	483.6822104
2	14	261.0657179
3	14	97.97693825
4	14	402.5211822
5	14	341.2343223
6	14	206.1966616
7	14	330.0070779
8	14	83.48639284
9	14	261.4399425
10	14	198.9424354
1	15	226.0887192
2	15	158.9110652
3	15	161.9113166
4	15	235.5371402
5	15	161.0201551
6	15	207.4415359
7	15	125.7355679
8	15	108.1585249
9	15	207.1678231
10	15	139.3794724
1	16	88.55743412
2	16	63.85984113
3	16	65.58593119
4	16	93.20362823
5	16	60.0734009
6	16	79.17622591
7	16	45.98899612
8	16	43.80520776
9	16	98.43107998
10	16	50.93027846
1	17	58.53490097
2	17	109.4577284
3	17	195.4820209
4	17	173.147183
5	17	30.70713663
6	17	239.7832334
7	17	71.56949195
8	17	158.2748073
9	17	206.4123774
10	17	147.0290519
1	18	265.5179539
2	18	129.0190132
3	18	98.35369394
4	18	227.9644044
5	18	176.5799633
6	18	175.0656753
7	18	158.6100039
8	18	23.27981247
9	18	131.7538469
10	18	67.41483789
1	19	218.6417203
2	19	26.85725388
3	19	212.8557847
4	19	329.4133821
5	19	132.6016353
6	19	268.6465864
7	19	154.4095803
8	19	128.3166227
9	19	128.3538487
10	19	83.11912197
1	20	315.4941073
2	20	439.9723233
3	20	312.3370011
4	20	49.30897137
5	20	372.0283955
6	20	204.3259025
7	20	235.0144892
8	20	394.6750855
9	20	535.1739805
10	20	472.2452107
1	21	200.8778869
2	21	101.581147
3	21	78.19516599
4	21	191.5013907
5	21	138.5296558
6	21	130.9281639
7	21	138.4361276
8	21	7.88203006
9	21	97.53696985
10	21	49.98771987
1	22	231.4225567
2	22	95.89595496
3	22	214.6440869
4	22	308.0937137
5	22	134.4357392
6	22	255.8467559
7	22	139.2685706
8	22	113.0967175
9	22	158.9868405
10	22	97.70337198
1	23	356.9115743
2	23	266.5404736
3	23	60.01914434
4	23	272.3716742
5	23	274.4708433
6	23	140.7479645
7	23	259.975367
8	23	81.40188908
9	23	267.1475729
10	23	173.0728641
1	24	128.8561684
2	24	38.37507774
3	24	94.08087192
4	24	156.7541464
5	24	90.73768429
6	24	121.4750281
7	24	109.7268217
8	24	47.70945806
9	24	24.7154864
10	24	20.20603901
1	25	323.7498398
2	25	426.7765471
3	25	192.9878107
4	25	115.3373116
5	25	332.156721
6	25	125.3766845
7	25	262.6475864
8	25	319.1979699
9	25	459.2165604
10	25	373.0308389
;		

param Dmax:=		
35
;		

param Cmin:=
48.07%
;
